CompetitionID;No;Competition;Season;Unique Competition;Date of Competition start;Date of Competition end;Place;Conutry;FAI RANK;Bilten status;Finished jump rounds;M-Bilten;F-Bilten;JM-Bilten;JF-Bilten;CheckMFJ;M;F;JM;JF;ALL;ALL Juniors;Style M;Style F;Sum of WALAR rating points of the competitors;WALAR organizers points;Competition ranking;Team AL 1 place male;Team AL 2 place male;Team AL 3 place male;Chief Judge
;;Monza;2000;2000 Monza;2000-06-17 00:00:00;2000-06-18 00:00:00;Monza;Italy;;;;40;;;;NE;1;0;1;0;1;1;;;2;0
;6;Europa Cup Croatia;2000;2000 Europa Cup Croatia;2000-06-09 00:00:00;2000-06-11 00:00:00;Opatija;Croatia;;;;85;17;;;NE;85;17;6;4;102;10;;;#N/A;#N/A;SWCS
;5;Europa Cup Austria;2000;2000 Europa Cup Austria;2000-05-19 00:00:00;2000-05-21 00:00:00;Lochen;Austria;;;;126;;9;;NE;1;0;1;0;1;1;;;2;0;SWCS
;;Kup Branka Dobrinića;1999;1999 Kup Branka Dobrinića;1999-10-09 00:00:00;1999-10-10 00:00:00;Vrsar;Croatia;;;;;;;;NE;1;0;1;0;1;1;;;2;0
;4;Europa Cup Italy;1999;1999 Europa Cup Italy;1999-09-25 00:00:00;;Trento;Italy;;;;98;;;;NE;2;0;2;0;2;2;;;4;0;SWCS
;7.;NC Croatia;1999;1999 NC Croatia;1999-09-17 00:00:00;1999-09-19 00:00:00;Osijek;Croatia;;;;48;14;;;NE;1;0;1;0;1;1;;;2;0;NC
;;World Cup;1999;1999 World Cup;;1999-09-12 00:00:00;Thalgau;Austria;;;;;;;;NE;1;0;0;0;1;0;;;#DIV/0!;#DIV/0!
;3;Europa Cup Italy;1999;1999 Europa Cup Italy;1999-08-20 00:00:00;1999-08-22 00:00:00;Belluno;Italy;;;;120;;;;NE;2;0;2;0;2;2;;;4;0;SWCS
;2;Europa Cup Slovenia;1999;1999 Europa Cup Slovenia;1999-07-23 00:00:00;1999-07-25 00:00:00;Lesce-Bled;Slovenia;;;;;;;;NE;1;0;1;0;1;1;;;2;0;SWCS
;;Ptuj Cup;1999;1999 Ptuj Cup;1999-06-17 00:00:00;1999-06-19 00:00:00;Ptuj;Slovenia;;;;;;;;NE;1;0;1;0;1;1;;;2;0;Under
;;ODPP Slovenije;1999;1999 ODPP Slovenije;1999-06-17 00:00:00;1999-06-19 00:00:00;Ptuj;Slovenia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;1;Europa Cup Croatia;1999;1999 Europa Cup Croatia;1999-06-12 00:00:00;1999-06-13 00:00:00;Opatija;Croatia;;;;105;16;;;NE;105;16;8;5;121;13;;;107;0;SWCS
;;Kup Državnosti;1999;1999 Kup Državnosti;1999-05-25 00:00:00;1999-05-30 00:00:00;Koprivnica;Croatia;;;;;;;;NE;1;0;1;0;1;1;;;2;0
;;Kup Branka Dobrinića;1998;1998 Kup Branka Dobrinića;1998-10-10 00:00:00;1998-10-11 00:00:00;Vrsar;Croatia;;;;;;;;NE;1;0;1;0;1;1;;;1;0
;24;WPC;1998;1998 WPC;1998-09-03 00:00:00;1998-09-12 00:00:00;Vrsar;Croatia;Cat.1x;;;172;73;;;NE;7;6;3;1;13;4;;;#DIV/0!;#DIV/0!;WPC
;6.;NC Croatia;1998;1998 NC Croatia;1998-07-16 00:00:00;1998-07-18 00:00:00;Grobnik;Croatia;;Imam;;52;12;11;3;NE;52;12;12;4;64;16;;;59;0;NC
;3.;Alpe Adria Cup Croatia;1998;1998 Alpe Adria Cup Croatia;1998-06-12 00:00:00;1998-06-14 00:00:00;Opatija;Croatia;;;;112;16;;;NE;112;16;7;2;128;9;;;112;0
;;Kup Državnosti;1998;1998 Kup Državnosti;1998-05-30 00:00:00;1998-05-31 00:00:00;Koprivnica;Croatia;;;;;;;;NE;10;2;1;1;12;2;;;#DIV/0!;#DIV/0!
;9.;World Cup + World Air Games;1997;1997 World Cup + World Air Games;;1997-09-21 00:00:00;Selçuk;Turkey;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;;Kup Grada Opatije;1997;1997 Kup Grada Opatije;1997-06-14 00:00:00;1997-06-15 00:00:00;Opatija;Croatia;;;;;;;;OK;0;0;0;0;0;0;;;0;0
;23;WPC;1996;1996 WPC;1996-09-14 00:00:00;1996-09-22 00:00:00;Bekescaba;Hungary;Cat.1x;;;173;81;;;NE;0;0;0;0;0;0;;;0;0;WPC
;5.;NC Croatia;1996;1996 NC Croatia;1996-07-22 00:00:00;1996-07-28 00:00:00;Zagreb;Croatia;;;8;46;15;13;6;NE;46;15;6;6;61;12;;;#DIV/0!;#DIV/0!;NC
;22;WPC;1994;1994 WPC;;;Chengdu;China;Cat.1x;;;;;;;OK;0;0;0;0;0;0;;;0;0;WPC
;;EPC;1993;1993 EPC;;;Efes;Turkey;Cat.1x;;;;;;;NE;0;1;0;0;1;0;;;1;0
;21;WPC;1992;1992 WPC;1992-08-13 00:00:00;1992-08-24 00:00:00;Trieben;Austria;Cat.1x;;;150;96;;;NE;0;0;0;0;0;0;;;0;0;WPC
;20;WPC;1990;1990 WPC;1990-09-07 00:00:00;1990-09-16 00:00:00;Bled;Yugoslavia;Cat.1x;;;142;98;;;NE;0;0;0;0;0;0;;;0;0;WPC
;19;WPC;1988;1988 WPC;1988-07-28 00:00:00;1988-08-07 00:00:00;Nykoping;Sweden;Cat.1x;;;140;99;;;NE;0;0;0;0;0;0;;;0;0;WPC
;18;WPC;1986;1986 WPC;1986-09-01 00:00:00;1986-09-13 00:00:00;Ankara;Turkey;Cat.1x;;;135;85;;;NE;0;0;0;0;0;0;;;0;0;WPC
;17;WPC;1984;1984 WPC;;1984-09-08 00:00:00;Vichy;France;Cat.1x;;;135;71;;;NE;0;0;0;0;0;0;127;71;0;0;WPC;SSSR;Yugoslavia;Austria
;16;WPC;1982;1982 WPC;1982-08-08 00:00:00;1982-08-20 00:00:00;Lučenec;Slovakia;Cat.1x;;;121;71;;;NE;0;0;0;0;0;0;;;0;0;WPC
;15;WPC;1980;1980 WPC;;1980-08-28 00:00:00;Kazanlak;Bulgaria;Cat.1x;;;123;58;;;NE;0;0;0;0;0;0;;;0;0;WPC
;14;WPC;1978;1978 WPC;;1978-09-04 00:00:00;Zagreb;Yugoslavia;Cat.1x;;;122;65;;;NE;0;0;0;0;0;0;;;0;0;WPC
;13;WPC;1976;1976 WPC;;;Roma;Italy;Cat.1x;;;130;72;;;NE;0;0;0;0;0;0;;;0;0;WPC
;12;WPC;1974;1974 WPC;1974-07-25 00:00:00;1974-08-12 00:00:00;Szolnok;Hungary;Cat.1x;;;155;73;;;NE;0;0;0;0;0;0;;;0;0;WPC
;11;WPC;1972;1972 WPC;1972-08-05 00:00:00;1972-08-20 00:00:00;Tahlequah;Oklahoma, USA;Cat.1x;;;145;81;;;NE;0;0;0;0;0;0;;;0;0;WPC
;10;WPC;1970;1970 WPC;1970-09-06 00:00:00;1970-09-20 00:00:00;Bled;Yugoslavia;Cat.1x;;;127;54;;;NE;0;0;0;0;0;0;;;0;0;WPC
;9;WPC;1968;1968 WPC;1968-08-10 00:00:00;1968-08-25 00:00:00;Graz;Austria;Cat.1x;;;129;52;;;NE;0;0;0;0;0;0;;;0;0;WPC
;8;WPC;1966;1966 WPC;1966-07-24 00:00:00;1966-08-06 00:00:00;Lipsko;Germany DDR;Cat.1x;;;72;36;;;NE;0;0;0;0;0;0;;;0;0;WPC
;7;WPC;1964;1964 WPC;1964-07-30 00:00:00;1964-08-16 00:00:00;Leutkirch;Germany;Cat.1x;;;131;39;;;NE;0;0;0;0;0;0;;;0;0;WPC
;6;WPC;1962;1962 WPC;1962-08-11 00:00:00;1962-09-03 00:00:00;Orange;USA;Cat.1x;;;98;35;;;NE;0;0;0;0;0;0;;;0;0;WPC
;5;WPC;1960;1960 WPC;1960-08-07 00:00:00;1960-08-14 00:00:00;Musačevo;Bulgaria;Cat.1x;;;95;42;;;NE;0;0;0;0;0;0;;;0;0;WPC
;4;WPC;1958;1958 WPC;1958-08-03 00:00:00;1958-08-10 00:00:00;Bratislava;Čehoslovačka;Cat.1x;;;57;21;;;NE;0;0;0;0;0;0;;;0;0;WPC
;3;WPC;1956;1956 WPC;1956-07-29 00:00:00;1956-08-04 00:00:00;Tušino, Moskva;SSSR;Cat.1x;;;50;23;;;NE;0;0;0;0;0;0;;;0;0;WPC
;2;WPC;1954;1954 WPC;1954-08-02 00:00:00;1954-08-08 00:00:00;Saint Jean;France;Cat.1x;;;29;2;;;NE;0;0;0;0;0;0;;;0;0;WPC
;1;WPC;1951;1951 WPC;1951-08-16 00:00:00;1951-08-20 00:00:00;Bled;Yugoslavia;Cat.1x;;;15;2;;;NE;0;0;0;0;0;0;;;0;0;WPC
